applicant_id,applicant_name,ssn,email,street_address,zip,birth_date,region,annual_income,debt_to_income,credit_history_years,delinquencies_2y,employment_years,loan_amount,area_risk_score,collections_flag_post_decision,repaid
APP00158,Aisha Davis,951-73-3165,aisha.davis429@example.com,8801 Maple Ave,90817,1979-02-06,metro,78000.0,0.27,5.3,1,14.8,18400.0,34.4,0,1
APP00159,Carlos Hernandez,955-58-4399,carlos.hernandez969@example.com,5146 Maple Ave,91356,2001-05-14,metro,80800.0,0.301,9.6,0,4.1,2000.0,21.6,0,1
APP00160,Mateo Garcia,910-13-5865,mateo.garcia97@example.com,9083 Maple Ave,96165,1996-07-28,rural,56900.0,0.556,7.2,1,5.0,21700.0,72.2,1,0
APP00161,Carlos Moore,983-69-3328,carlos.moore17@example.com,9303 Hillcrest Way,91353,1996-07-17,metro,68700.0,0.476,3.0,1,2.8,3700.0,34.7,1,0
APP00162,Carlos Lee,973-66-8721,carlos.lee194@example.com,2050 Maple Ave,91558,1986-02-07,metro,54500.0,0.559,2.8,0,2.7,28200.0,18.8,1,0
APP00163,Omar Brown,976-31-9119,omar.brown897@example.com,9195 Oak St,96077,1958-03-05,rural,37900.0,0.244,2.7,1,6.5,34600.0,54.1,1,0
APP00164,Kevin Taylor,912-23-3107,kevin.taylor846@example.com,4608 Lakeview Blvd,90110,1973-06-18,metro,47700.0,0.203,9.9,0,8.7,8900.0,38.6,0,1
APP00165,Emma Wilson,915-85-4684,emma.wilson61@example.com,6972 Elm Dr,91902,1951-05-05,metro,73300.0,0.307,10.6,0,17.1,13400.0,38.9,0,1
APP00166,Omar Hernandez,974-80-6749,omar.hernandez348@example.com,3385 Pine Rd,96083,1962-01-29,rural,112000.0,0.203,20.9,0,6.9,16100.0,74.1,1,1
APP00167,Grace Lopez,985-53-4217,grace.lopez749@example.com,3469 Lakeview Blvd,90553,1957-07-24,metro,68900.0,0.183,5.5,0,6.4,33000.0,26.7,0,1
APP00168,Emma Johnson,982-42-8546,emma.johnson100@example.com,2720 Oak St,91238,1994-03-30,metro,18600.0,0.392,6.3,0,4.1,19100.0,31.8,1,0
APP00169,Olivia Martinez,943-13-6590,olivia.martinez308@example.com,3735 Lakeview Blvd,91358,1955-01-04,metro,63500.0,0.504,10.9,0,4.4,4200.0,38.9,1,0
APP00170,Olivia Hernandez,982-33-2385,olivia.hernandez586@example.com,6855 Lakeview Blvd,90689,1984-08-27,metro,78800.0,0.151,13.0,0,4.5,23800.0,31.2,0,1
APP00171,Emma Davis,989-59-5932,emma.davis634@example.com,6831 Elm Dr,90076,1986-10-03,metro,83100.0,0.462,6.2,0,6.3,22900.0,28.9,1,0
APP00172,Priya Clark,967-62-4320,priya.clark956@example.com,4551 Cedar Ln,96098,1966-09-26,rural,70300.0,0.25,8.2,0,9.9,15400.0,81.0,1,0
APP00173,Emma Martinez,900-11-1993,emma.martinez259@example.com,2424 Hillcrest Way,90971,1980-09-05,metro,103400.0,0.247,10.9,0,0.6,23700.0,42.2,0,1
APP00174,Carlos Chen,951-50-7929,carlos.chen575@example.com,594 Cedar Ln,91054,1997-12-25,metro,89000.0,0.448,10.0,1,2.0,5200.0,30.7,1,0
APP00175,Mateo Davis,955-52-6960,mateo.davis172@example.com,997 Oak St,91644,1997-08-24,metro,37600.0,0.253,10.9,0,3.4,17300.0,35.3,0,1
APP00176,Fatima Clark,974-16-9548,fatima.clark780@example.com,8911 Pine Rd,91311,1967-06-16,metro,38200.0,0.122,5.4,0,5.5,34200.0,31.1,0,1
APP00177,Maria Chen,980-25-3117,maria.chen283@example.com,8627 Elm Dr,90505,1956-11-20,metro,64300.0,0.398,24.4,0,4.0,8300.0,33.7,1,0
APP00178,James Nguyen,993-27-2356,james.nguyen151@example.com,5154 Pine Rd,91455,1996-05-28,metro,41000.0,0.125,2.4,0,9.8,18200.0,35.6,0,1
APP00179,Hiro Garcia,938-36-7942,hiro.garcia344@example.com,2409 Lakeview Blvd,90734,1957-08-09,metro,68700.0,0.414,23.7,0,7.5,38900.0,18.5,0,1
APP00180,Daniel Clark,928-43-3583,daniel.clark908@example.com,7592 Pine Rd,95988,1991-04-07,rural,54200.0,0.349,14.7,0,4.4,7800.0,78.2,1,0
APP00181,Carlos Davis,944-45-9461,carlos.davis90@example.com,3049 Pine Rd,90426,1974-01-16,metro,47200.0,0.547,13.1,0,3.6,15500.0,31.5,1,0
APP00182,Ravi Ramirez,945-37-2245,ravi.ramirez117@example.com,5603 Hillcrest Way,91035,1952-09-27,metro,101100.0,0.344,2.1,1,1.1,15400.0,44.8,1,0
APP00183,Daniel Patel,935-93-3867,daniel.patel951@example.com,4945 Pine Rd,91260,1967-03-22,metro,96000.0,0.127,9.7,0,,27300.0,43.5,0,1
APP00184,Carlos Nguyen,975-81-2626,carlos.nguyen723@example.com,5920 Hillcrest Way,90116,1951-04-19,metro,28900.0,0.378,17.9,0,2.0,23500.0,33.1,1,0
APP00185,Emma Smith,920-27-7011,emma.smith209@example.com,3713 Cedar Ln,96097,1969-11-10,rural,77100.0,0.075,10.5,1,3.4,20600.0,76.0,0,1
APP00186,Fatima Smith,922-86-5509,fatima.smith444@example.com,6644 Hillcrest Way,91376,1958-06-17,metro,26500.0,0.311,8.5,0,3.8,20100.0,44.0,1,0
APP00187,Aisha Lopez,974-98-5927,aisha.lopez465@example.com,1599 Cedar Ln,95908,1975-07-09,rural,37300.0,0.344,5.0,0,4.5,28600.0,63.0,1,0
APP00188,Grace Taylor,971-26-7274,grace.taylor483@example.com,9414 Maple Ave,90123,1963-10-02,metro,57000.0,0.619,12.0,1,,26800.0,43.1,1,0
APP00189,Kevin Chen,963-69-4852,kevin.chen427@example.com,4631 Cedar Ln,91021,1964-05-02,metro,62400.0,0.398,4.6,0,7.8,22900.0,37.0,1,0
APP00190,Fatima Lee,984-54-8491,fatima.lee461@example.com,3199 Pine Rd,90496,1987-09-12,metro,59500.0,0.317,11.1,0,4.0,21900.0,27.6,1,0
APP00191,Noah Wilson,916-36-7958,noah.wilson121@example.com,786 Elm Dr,90250,1999-03-03,metro,67000.0,0.432,6.3,0,2.4,21100.0,37.4,0,0
APP00192,Omar Moore,965-47-1305,omar.moore390@example.com,6405 Oak St,96194,1974-09-09,rural,37300.0,0.555,7.2,1,6.5,34900.0,74.6,0,0
APP00193,Alex Brown,972-80-9170,alex.brown855@example.com,6210 Hillcrest Way,91610,1984-06-04,metro,71100.0,0.409,6.7,2,5.0,31100.0,14.5,0,1
APP00194,Carlos Patel,960-58-4014,carlos.patel747@example.com,5734 Pine Rd,90387,1991-03-10,metro,61700.0,0.322,4.9,0,14.0,6400.0,35.5,1,1
APP00195,James Chen,976-26-7240,james.chen853@example.com,4643 Elm Dr,90318,1955-08-04,metro,,0.301,10.9,0,4.0,15900.0,27.9,0,0
APP00196,James Ramirez,911-84-7912,james.ramirez896@example.com,2312 Lakeview Blvd,96156,1977-09-29,rural,55000.0,0.219,4.9,0,5.0,31500.0,78.6,0,1
APP00197,Kevin Martinez,943-55-1694,kevin.martinez431@example.com,9029 Cedar Ln,90503,1972-09-03,metro,95400.0,0.488,10.2,1,1.9,17400.0,35.2,1,0
APP00198,Fatima Singh,940-36-4125,fatima.singh274@example.com,7232 Hillcrest Way,96031,1954-11-15,rural,84700.0,0.341,17.2,0,0.3,12700.0,81.0,0,1
APP00199,Ravi Johnson,978-74-6798,ravi.johnson694@example.com,6080 Elm Dr,90762,1970-12-15,metro,44300.0,0.049,15.0,0,2.8,29000.0,40.2,0,1
APP00200,Linh Ali,908-37-8708,linh.ali243@example.com,3001 Cedar Ln,91308,1959-12-18,metro,106700.0,0.372,10.3,0,2.6,24700.0,36.1,0,1
APP00201,Carlos Taylor,992-73-4386,carlos.taylor608@example.com,1158 Pine Rd,90926,1979-04-25,metro,55700.0,0.316,10.6,0,9.0,23200.0,17.8,1,0
APP00202,Chloe Garcia,939-81-4653,chloe.garcia731@example.com,6784 Oak St,91536,1963-02-05,metro,71000.0,0.349,15.3,2,0.6,26700.0,19.4,0,1
APP00203,Chloe Ali,972-62-5450,chloe.ali413@example.com,5873 Lakeview Blvd,90268,1964-04-27,metro,180900.0,0.288,16.5,0,3.0,16400.0,42.3,0,1
APP00204,James Moore,907-59-4039,james.moore569@example.com,5791 Maple Ave,91566,1983-12-27,metro,111600.0,0.271,6.9,0,5.1,25300.0,54.6,0,1
APP00205,Daniel Nguyen,972-87-6816,daniel.nguyen899@example.com,2129 Cedar Ln,91991,1959-09-28,metro,50100.0,0.23,5.7,0,4.8,15400.0,37.3,1,0
APP00206,Noah Brown,936-57-8967,noah.brown716@example.com,179 Oak St,96180,1962-08-28,rural,77300.0,0.243,23.1,0,6.0,23400.0,70.1,0,1
APP00207,Fatima Johnson,900-57-5359,fatima.johnson579@example.com,2383 Lakeview Blvd,96136,1981-01-10,rural,73900.0,0.206,12.6,1,4.3,32500.0,91.5,1,0
APP00208,Sofia Ramirez,964-33-2342,sofia.ramirez572@example.com,4067 Maple Ave,90799,1987-07-03,metro,39100.0,0.202,8.8,0,6.2,17900.0,35.9,0,1
APP00209,Ravi Garcia,957-71-4543,ravi.garcia899@example.com,3354 Pine Rd,90528,1974-10-27,metro,37100.0,0.32,2.7,0,3.3,15200.0,40.7,1,0
APP00210,Noah Chen,932-55-7021,noah.chen558@example.com,6659 Lakeview Blvd,91856,1986-09-21,metro,75700.0,0.267,6.7,1,9.8,16100.0,29.4,1,0
APP00211,Sofia Ramirez,985-74-2728,sofia.ramirez57@example.com,7721 Hillcrest Way,91969,1961-05-21,metro,44600.0,0.343,14.6,0,9.6,31500.0,35.3,0,1
APP00212,Linh Moore,968-53-1232,linh.moore716@example.com,8556 Cedar Ln,90759,1958-12-29,metro,57800.0,0.212,18.4,0,2.4,19500.0,30.7,0,1
APP00213,Daniel Lopez,944-60-3174,daniel.lopez37@example.com,7602 Oak St,96146,1953-03-26,rural,59500.0,0.349,4.8,0,6.6,19200.0,61.2,0,1
APP00214,James Garcia,964-22-4107,james.garcia93@example.com,6246 Oak St,91530,1951-02-28,metro,,0.109,19.2,0,5.6,20000.0,29.6,0,1
APP00215,Aisha Singh,961-69-5974,aisha.singh315@example.com,842 Hillcrest Way,91747,1967-02-27,metro,26100.0,0.145,5.1,0,16.1,27300.0,33.3,0,1
APP00216,Priya Hernandez,931-31-8048,priya.hernandez763@example.com,9062 Maple Ave,96189,1999-04-04,rural,51000.0,0.552,13.1,1,3.0,28400.0,52.1,1,0
APP00217,Maria Hernandez,921-80-4184,maria.hernandez624@example.com,7440 Hillcrest Way,96053,1998-12-01,rural,108900.0,0.446,5.1,0,16.0,16500.0,80.4,0,0
APP00218,Linh Chen,990-69-7306,linh.chen572@example.com,4965 Cedar Ln,96008,1993-06-03,rural,43500.0,0.222,11.6,0,3.4,18300.0,76.1,1,0
APP00219,James Ali,923-63-7597,james.ali327@example.com,789 Maple Ave,95943,1999-10-16,rural,40600.0,0.369,4.5,0,5.8,34000.0,78.8,0,0
APP00220,Sofia Clark,903-89-8175,sofia.clark269@example.com,2183 Maple Ave,91624,1957-07-27,metro,30200.0,0.334,10.2,0,2.4,5900.0,24.5,0,1
APP00221,Fatima Lopez,917-76-9950,fatima.lopez662@example.com,6741 Maple Ave,91546,1983-10-14,metro,65500.0,0.387,5.5,0,1.3,40800.0,42.4,0,1
APP00222,James Ramirez,940-60-8956,james.ramirez713@example.com,6743 Maple Ave,95908,1984-03-11,rural,64200.0,0.448,12.4,0,2.3,33700.0,59.3,1,0
APP00223,Alex Wilson,916-42-4109,alex.wilson589@example.com,3015 Pine Rd,90992,1995-05-22,metro,55500.0,0.269,4.6,0,0.4,23800.0,40.2,0,1
APP00224,James Chen,927-33-9614,james.chen510@example.com,2575 Cedar Ln,90126,1962-04-11,metro,77100.0,0.314,7.8,1,7.3,21000.0,45.1,0,1
APP00225,Aisha Singh,985-94-7734,aisha.singh52@example.com,8741 Oak St,90311,1964-11-12,metro,97700.0,0.365,26.2,1,14.8,20600.0,40.1,0,1
APP00226,Noah Taylor,979-67-9806,noah.taylor949@example.com,6191 Maple Ave,91567,1955-07-18,metro,91700.0,0.159,8.2,0,11.1,21100.0,46.5,0,1
APP00227,Aisha Singh,963-44-4209,aisha.singh976@example.com,2045 Hillcrest Way,90892,1997-12-27,metro,56600.0,0.287,11.1,1,6.0,25900.0,29.7,1,0
APP00228,Daniel Brown,965-60-2276,daniel.brown900@example.com,7459 Elm Dr,91043,1970-04-17,metro,,0.36,4.4,2,1.2,28700.0,29.4,1,0
APP00229,Alex Clark,999-42-7028,alex.clark923@example.com,1152 Cedar Ln,91673,1989-12-29,metro,75500.0,0.424,13.8,2,13.3,24100.0,33.6,1,0
APP00230,Sofia Lee,913-74-5466,sofia.lee715@example.com,9421 Oak St,95954,1998-09-03,rural,39500.0,0.631,5.0,1,4.1,37000.0,73.7,1,0
APP00231,Hiro Ali,977-80-3530,hiro.ali695@example.com,9128 Oak St,91225,1997-05-14,metro,69000.0,0.42,10.6,0,11.3,24500.0,32.6,0,1
APP00232,Carlos Smith,997-15-3790,carlos.smith632@example.com,8106 Lakeview Blvd,91820,2000-06-29,metro,49600.0,0.257,9.4,0,1.9,31800.0,34.9,0,1
APP00233,Noah Ramirez,959-78-3037,noah.ramirez30@example.com,4090 Maple Ave,91571,1999-04-02,metro,82500.0,0.249,7.1,0,7.1,17400.0,29.4,0,1
APP00234,James Ramirez,935-72-9243,james.ramirez556@example.com,8733 Lakeview Blvd,90577,1979-10-02,metro,35100.0,0.099,16.9,0,9.0,18400.0,29.2,0,1
APP00235,James Clark,934-46-9080,james.clark190@example.com,80 Maple Ave,96181,1973-04-14,rural,40700.0,0.494,10.9,0,3.9,9100.0,62.0,1,0
APP00236,Noah Ali,987-99-6081,noah.ali9@example.com,9337 Hillcrest Way,96060,1982-06-30,rural,46800.0,0.271,11.5,0,8.4,21200.0,74.8,1,0
APP00237,Omar Ali,937-24-4784,omar.ali425@example.com,2593 Lakeview Blvd,90827,1986-11-30,metro,106500.0,0.376,4.6,0,13.7,20300.0,23.5,0,1
APP00238,Ravi Lee,930-97-3554,ravi.lee743@example.com,3132 Pine Rd,90803,1954-01-24,metro,73400.0,0.27,14.9,0,12.1,31400.0,32.8,0,1
APP00239,Emma Clark,982-33-5752,emma.clark513@example.com,9965 Elm Dr,90961,1979-04-30,metro,91300.0,0.447,9.0,0,5.1,25900.0,31.8,0,1
APP00240,Emma Lopez,982-52-5817,emma.lopez619@example.com,4372 Maple Ave,90128,1996-03-16,metro,61200.0,0.203,7.0,2,8.0,18300.0,41.1,1,0
APP00241,Mateo Brown,963-48-3644,mateo.brown262@example.com,2876 Hillcrest Way,95904,1950-03-30,rural,52100.0,0.266,12.4,0,3.4,22000.0,75.7,1,0
APP00242,Omar Garcia,905-32-2488,omar.garcia72@example.com,6282 Elm Dr,90756,1967-02-15,metro,53800.0,0.348,9.4,0,4.1,29400.0,28.2,1,0
APP00243,Priya Brown,924-22-6186,priya.brown235@example.com,56 Lakeview Blvd,90860,1953-07-04,metro,58800.0,0.464,7.6,0,3.9,25500.0,48.9,0,0
APP00244,Mateo Smith,904-38-8554,mateo.smith544@example.com,2519 Lakeview Blvd,96061,1953-03-13,rural,45400.0,0.413,11.8,0,6.9,23600.0,67.4,1,0
APP00245,Mateo Chen,948-26-2855,mateo.chen583@example.com,2235 Lakeview Blvd,95921,2001-11-12,rural,45100.0,0.323,8.5,0,6.2,18400.0,63.5,1,0
APP00246,Grace Kim,932-68-7278,grace.kim307@example.com,6909 Hillcrest Way,90850,1971-07-31,metro,40700.0,0.438,30.3,0,,2000.0,45.1,0,1
APP00247,Grace Johnson,989-95-6565,grace.johnson895@example.com,6070 Lakeview Blvd,90713,1964-12-23,metro,52900.0,0.191,10.6,0,5.3,36700.0,50.2,0,1
APP00248,Maria Singh,967-38-1020,maria.singh278@example.com,1124 Elm Dr,91264,1977-12-15,metro,46100.0,0.37,15.6,0,12.2,2200.0,26.7,0,1
APP00249,Kevin Smith,931-14-3963,kevin.smith69@example.com,7787 Maple Ave,90190,1964-04-09,metro,70200.0,0.345,2.0,0,4.1,29100.0,32.4,0,1
APP00250,Chloe Singh,971-96-6342,chloe.singh837@example.com,5238 Oak St,96192,1987-02-10,rural,85200.0,0.33,12.8,1,3.1,21400.0,79.9,1,0
APP00251,Daniel Hernandez,984-39-8436,daniel.hernandez952@example.com,2385 Elm Dr,91562,1998-01-12,metro,51300.0,0.385,5.7,0,12.2,2000.0,41.1,0,1
APP00252,Hiro Brown,913-14-6139,hiro.brown354@example.com,2772 Cedar Ln,90201,1985-11-14,metro,53800.0,0.447,6.0,0,1.8,17200.0,37.1,1,0
APP00253,Priya Taylor,934-65-7296,priya.taylor294@example.com,919 Oak St,96005,1982-11-09,rural,36600.0,0.373,12.8,0,4.5,18500.0,69.8,1,0
APP00254,Fatima Lopez,966-86-1882,fatima.lopez662@example.com,3767 Cedar Ln,91311,1965-08-09,metro,51900.0,0.241,3.4,1,10.2,13300.0,38.3,0,0
APP00255,Chloe Nguyen,940-19-7930,chloe.nguyen927@example.com,3469 Hillcrest Way,90587,1986-01-19,metro,36900.0,0.384,10.1,0,13.9,28000.0,41.9,1,0
APP00256,Chloe Lee,926-22-7796,chloe.lee26@example.com,9021 Oak St,91839,1998-05-07,metro,62900.0,0.235,25.7,1,13.4,9100.0,43.0,0,1
APP00257,Noah Martinez,945-75-4204,noah.martinez947@example.com,6649 Cedar Ln,91485,1982-06-30,metro,98400.0,0.38,9.3,0,0.9,12900.0,29.0,0,1
APP00258,Olivia Ali,991-96-1752,olivia.ali842@example.com,90 Lakeview Blvd,90188,1968-04-17,metro,74200.0,0.461,17.4,0,22.5,3600.0,8.8,0,1
APP00259,Olivia Ramirez,912-77-3511,olivia.ramirez624@example.com,6607 Cedar Ln,90982,1999-11-24,metro,50600.0,0.25,13.5,0,6.6,8300.0,33.5,1,0
APP00260,Hiro Johnson,916-66-9326,hiro.johnson28@example.com,8174 Pine Rd,91504,1965-03-23,metro,54100.0,0.088,7.2,2,5.2,18700.0,30.8,0,1
APP00261,Daniel Smith,913-34-1128,daniel.smith609@example.com,6556 Lakeview Blvd,95985,1976-08-17,rural,37400.0,0.487,4.8,0,11.3,32200.0,76.7,1,0
APP00262,Daniel Clark,987-95-8731,daniel.clark964@example.com,4991 Elm Dr,91410,1976-01-21,metro,52300.0,0.204,7.9,0,12.2,16900.0,43.4,0,1
APP00263,Emma Ali,901-92-3866,emma.ali447@example.com,778 Cedar Ln,91460,1991-12-30,metro,40200.0,0.177,12.6,1,8.2,29400.0,41.9,0,1
APP00264,Chloe Lopez,966-82-2732,chloe.lopez438@example.com,5931 Maple Ave,96102,1953-05-22,rural,68000.0,0.283,3.0,1,4.2,24900.0,76.1,0,1
APP00265,Grace Ramirez,983-61-4776,grace.ramirez655@example.com,3430 Maple Ave,91078,1997-04-06,metro,50000.0,0.338,4.0,1,6.4,16100.0,40.4,1,0
APP00266,Hiro Hernandez,986-26-4898,hiro.hernandez966@example.com,9469 Pine Rd,96039,1994-08-21,rural,94900.0,0.116,10.1,1,7.3,23700.0,77.6,0,1
APP00267,Grace Nguyen,945-49-4357,grace.nguyen241@example.com,9009 Oak St,91432,1985-01-12,metro,60600.0,0.317,9.0,0,12.5,35800.0,32.5,0,1
APP00268,Alex Moore,922-98-9819,alex.moore424@example.com,6729 Pine Rd,90735,1999-04-25,metro,74700.0,0.538,9.8,0,12.9,19400.0,41.2,1,0
APP00269,Fatima Lee,933-11-5833,fatima.lee328@example.com,6267 Hillcrest Way,96034,1959-03-27,rural,79200.0,0.471,3.4,2,13.7,21000.0,82.2,1,0
APP00270,Mateo Ali,952-30-6731,mateo.ali184@example.com,5335 Cedar Ln,90446,1980-08-06,metro,66900.0,0.245,14.5,0,2.5,23800.0,30.8,0,1
APP00271,Linh Singh,973-89-6771,linh.singh834@example.com,834 Maple Ave,91616,2000-08-21,metro,100300.0,0.319,6.7,0,1.8,18500.0,45.1,0,1
APP00272,Priya Garcia,979-83-4120,priya.garcia276@example.com,5970 Cedar Ln,96067,1967-03-15,rural,52100.0,0.204,9.7,0,1.7,28800.0,74.2,1,0
APP00273,Mateo Martinez,967-50-2015,mateo.martinez114@example.com,5542 Cedar Ln,91786,1972-06-29,metro,76100.0,0.505,4.3,1,14.1,24800.0,41.7,1,0
APP00274,Kevin Smith,971-94-9978,kevin.smith592@example.com,7826 Lakeview Blvd,91268,1987-11-22,metro,59400.0,0.267,7.1,1,6.9,7900.0,49.5,1,0
APP00275,Sofia Taylor,974-25-3820,sofia.taylor219@example.com,5824 Elm Dr,96136,1961-07-28,rural,41900.0,0.311,7.6,0,5.7,26000.0,65.6,0,0
APP00276,James Ramirez,995-98-9960,james.ramirez966@example.com,6155 Oak St,96139,1982-01-22,rural,47300.0,0.266,5.1,1,3.0,21100.0,66.2,1,0
APP00277,Ravi Brown,903-26-8198,ravi.brown54@example.com,7555 Pine Rd,90500,1982-01-26,metro,56500.0,0.529,12.7,0,14.3,19500.0,45.4,0,1
APP00278,Grace Patel,975-91-2562,grace.patel695@example.com,6956 Pine Rd,91751,1968-05-23,metro,72600.0,0.371,3.9,0,4.3,22300.0,18.2,0,0
APP00279,Mateo Taylor,955-70-5134,mateo.taylor609@example.com,781 Elm Dr,95954,1961-07-06,rural,68800.0,0.585,7.4,0,3.7,31700.0,78.8,0,0
APP00280,Chloe Johnson,906-24-1979,chloe.johnson370@example.com,7131 Oak St,90787,1990-03-23,metro,85700.0,0.319,5.1,0,10.7,14300.0,31.3,0,1
APP00281,Alex Ali,952-65-6286,alex.ali227@example.com,730 Pine Rd,91641,1950-07-11,metro,76600.0,0.4,13.1,0,13.7,30600.0,43.8,0,1
APP00282,Emma Taylor,916-41-5318,emma.taylor650@example.com,7992 Cedar Ln,91220,1970-09-28,metro,54500.0,0.437,21.5,0,13.2,2000.0,45.4,0,1
APP00283,Priya Lee,900-53-3928,priya.lee301@example.com,377 Cedar Ln,90088,1984-09-22,metro,76600.0,0.463,9.3,0,1.6,35300.0,26.4,1,0
APP00284,Grace Chen,939-84-3588,grace.chen636@example.com,9488 Lakeview Blvd,90734,1985-01-12,metro,57300.0,0.31,3.0,0,4.4,32100.0,39.2,0,1
APP00285,Hiro Chen,963-34-6525,hiro.chen284@example.com,7383 Pine Rd,90803,1985-04-05,metro,40700.0,0.33,3.7,1,19.0,23400.0,22.1,1,0
APP00286,Chloe Davis,923-92-9255,chloe.davis352@example.com,2339 Oak St,96084,1976-06-10,rural,36500.0,0.338,8.9,0,5.6,13600.0,72.5,1,0
APP00287,Noah Johnson,903-43-4096,noah.johnson514@example.com,5725 Lakeview Blvd,96152,1975-10-04,rural,43900.0,0.37,10.0,2,6.2,14300.0,75.3,0,0
APP00288,Mateo Nguyen,983-32-8932,mateo.nguyen6@example.com,1979 Pine Rd,90963,1977-04-26,metro,22100.0,0.546,11.3,0,4.2,31500.0,32.0,1,0
APP00289,Emma Ali,918-91-6164,emma.ali190@example.com,9861 Lakeview Blvd,90884,1975-04-07,metro,80400.0,0.165,9.8,0,6.2,27000.0,28.2,0,1
APP00290,Maria Hernandez,989-65-2301,maria.hernandez375@example.com,989 Maple Ave,90490,1957-02-17,metro,59800.0,0.459,8.7,0,14.0,26300.0,36.7,0,1
APP00291,Grace Lee,943-83-7940,grace.lee439@example.com,1647 Oak St,90813,1956-04-07,metro,80800.0,0.448,10.0,1,10.1,23200.0,30.2,0,1
APP00292,Mateo Chen,931-60-2150,mateo.chen773@example.com,4528 Elm Dr,91407,1951-09-10,metro,26800.0,0.13,11.3,0,1.1,33100.0,29.6,0,0
APP00293,Alex Kim,917-83-6848,alex.kim118@example.com,7343 Pine Rd,90994,1971-09-22,metro,40000.0,0.277,5.8,1,4.2,18200.0,33.9,1,0
APP00294,Priya Ali,939-34-3142,priya.ali573@example.com,9962 Maple Ave,91336,1967-07-11,metro,49000.0,0.204,8.9,0,13.4,7800.0,44.8,1,0
APP00295,Omar Singh,914-78-3719,omar.singh953@example.com,1845 Elm Dr,90740,1987-10-14,metro,77600.0,0.531,7.2,0,3.7,27400.0,33.9,1,0
APP00296,Linh Hernandez,941-70-8428,linh.hernandez683@example.com,5800 Oak St,91004,1972-02-24,metro,59700.0,0.308,19.2,0,7.8,6100.0,32.4,0,1
APP00297,Linh Taylor,901-86-2606,linh.taylor236@example.com,9338 Cedar Ln,91833,1965-07-25,metro,,0.351,13.5,0,7.6,9200.0,27.3,0,1
APP00298,Ravi Moore,902-86-8343,ravi.moore782@example.com,1313 Lakeview Blvd,95908,1980-09-18,rural,98900.0,0.171,27.4,0,2.2,16100.0,65.7,0,1
APP00299,James Patel,928-91-7247,james.patel493@example.com,7917 Lakeview Blvd,90626,1952-02-19,metro,,0.184,10.4,2,1.2,42900.0,32.3,1,0
APP00300,Chloe Wilson,919-75-1060,chloe.wilson990@example.com,5091 Elm Dr,91807,1992-12-13,metro,72300.0,0.186,7.0,1,14.1,30900.0,16.5,1,0
APP00301,Omar Davis,948-38-5067,omar.davis443@example.com,3272 Hillcrest Way,95909,1968-06-30,rural,33400.0,0.357,8.3,0,4.0,27200.0,64.8,1,0
APP00302,Chloe Patel,999-12-8862,chloe.patel416@example.com,7648 Cedar Ln,91461,1985-12-20,metro,28300.0,0.116,8.1,0,5.8,17000.0,45.8,0,1
APP00303,Alex Garcia,935-25-5159,alex.garcia948@example.com,9586 Oak St,95951,1989-06-19,rural,50100.0,0.293,12.2,0,5.1,14100.0,68.5,0,1
APP00304,Omar Ali,909-33-3111,omar.ali368@example.com,8918 Lakeview Blvd,90619,1974-07-13,metro,87000.0,0.355,3.0,0,7.0,26100.0,30.4,0,1
APP00305,Priya Martinez,979-29-6551,priya.martinez675@example.com,9650 Lakeview Blvd,90514,1955-03-26,metro,23500.0,0.361,11.3,0,0.6,26900.0,38.0,1,0
APP00306,Omar Clark,962-44-9555,omar.clark879@example.com,4937 Cedar Ln,90464,1981-12-15,metro,73100.0,0.394,6.6,0,7.4,20200.0,39.4,0,1
APP00307,Daniel Taylor,950-80-2941,daniel.taylor191@example.com,9573 Cedar Ln,90132,1979-12-15,metro,36500.0,0.305,6.0,0,7.8,11000.0,33.7,1,0
APP00308,Alex Ramirez,960-51-7818,alex.ramirez497@example.com,2034 Cedar Ln,91793,1973-01-04,metro,87000.0,0.228,13.9,2,1.0,21300.0,48.1,0,1
APP00309,Carlos Kim,972-10-7425,carlos.kim280@example.com,2866 Pine Rd,96057,1962-09-07,rural,89100.0,0.308,12.8,0,18.4,19600.0,67.7,0,1
APP00310,Emma Clark,982-26-5468,emma.clark55@example.com,4452 Pine Rd,90857,1990-12-15,metro,36900.0,0.474,14.0,0,5.3,11600.0,33.1,1,0
APP00311,Hiro Patel,920-16-1726,hiro.patel85@example.com,1861 Maple Ave,96083,1965-10-25,rural,60100.0,0.25,5.6,0,7.4,25100.0,76.1,0,1
APP00312,James Kim,941-73-8459,james.kim464@example.com,237 Oak St,96100,1980-02-11,rural,54600.0,0.373,10.8,2,10.9,16100.0,61.3,1,0
APP00313,Alex Clark,956-55-8510,alex.clark145@example.com,8667 Hillcrest Way,91622,1956-03-05,metro,109300.0,0.146,3.6,0,2.0,20900.0,34.4,0,1
APP00314,Mateo Lee,916-90-9615,mateo.lee134@example.com,9794 Hillcrest Way,90457,1958-08-14,metro,80400.0,0.514,4.4,0,13.8,26300.0,39.2,0,1
APP00315,Linh Martinez,926-41-8867,linh.martinez161@example.com,3400 Maple Ave,90649,1959-03-21,metro,132500.0,0.209,4.6,1,,14800.0,33.0,0,1
APP00316,Alex Chen,957-42-2019,alex.chen874@example.com,6843 Elm Dr,96110,1952-08-27,rural,72100.0,0.423,7.3,0,1.0,13600.0,61.5,0,1
